x,y,z
1.685925740337145484e+00,8.602438180170271509e-03,2.011609226465225220e-01
4.258199499762507223e-01,-2.104281466680299195e-01,2.011609226465225220e-01
1.383948278516657249e+00,-1.849010003466482921e+00,1.998662352561950684e-01
1.138284207612998644e+00,5.544677193899286705e-01,1.998662352561950684e-01
1.670801056977142318e+00,-2.337984281249670671e-02,1.998662352561950684e-01
1.198666963827923038e+00,-1.848836431946270897e+00,2.021615803241729736e-01
1.194659689352926435e+00,5.521602239762819497e-01,2.021615803241729736e-01
1.665685471146230334e+00,-6.205448838903321329e-02,2.021615803241729736e-01
1.044342126381854197e+00,-1.842236841219845989e+00,1.963797658681869507e-01
1.245773652151493271e+00,5.442774244878021417e-01,1.963797658681869507e-01
1.664965454133150669e+00,-1.012659382318303325e-01,1.963797658681869507e-01
1.017628395845185274e+00,-1.835473792978376428e+00,1.970585137605667114e-01
1.245574308572305888e+00,5.416220529796698102e-01,1.970585137605667114e-01
1.663682421590197524e+00,-1.162925355716238479e-01,1.970585137605667114e-01
1.090916523592844412e+00,-1.871748189498003256e+00,2.039407193660736084e-01
1.204510024264882517e+00,5.305676757880484207e-01,2.039407193660736084e-01
1.658929038084557828e+00,-1.276301363316469928e-01,2.039407193660736084e-01
1.197258756824551851e+00,-1.860752828615109600e+00,2.076507508754730225e-01
1.156812656570562536e+00,5.369060530805840337e-01,2.076507508754730225e-01
1.665278710272183993e+00,-1.386139482762223651e-01,2.076507508754730225e-01
